,sigma_mi,evoid_ratio,psi,eta,eta/Mtheta,theta,Dp,K,G,iplas,e,q,p,sx,sy,sz,sxy,ea,eps_v,eps_1,eps_2,eps_3,phase,s1,s2,s3,Mtheta,xi_i,Mi
62,301.955291748047,0.924260377883911,0.0872982442378998,1.30889999866486,1.09074997901917,0.523598790168762,-0.257562447536829,70650.328125,52987.74609375,0,0.449124714124066,300.0,229.200103759766,129.200103759766,429.200103759766,129.200103759766,-9.29468614955284e-13,2.33056135390737,-3.3916857250623003,0.0233056135390737,0.00530562246035558,0.00530562246035558,1,429.200103759766,129.200104942435,129.200102577096,1.2000000218582227,4.444444444444445,1.0642027505701395
63,301.955291748047,0.924336850643158,0.0870059952139855,1.32508778572083,1.10423982143402,0.523598790168762,-0.273869216442108,70217.453125,52663.09375,0,0.449184318106594,300.000015258789,226.400105794271,126.400100708008,426.400115966797,126.400100708008,-9.99394303172779e-13,2.32923778284488,-3.3877121262270404,0.0232923778284488,0.0052923722289011,0.0052923722289011,1,426.400115966797,126.400101684182,126.400099731834,1.2000000000000053,4.444444444444445,1.0646573407782496
64,301.955291748047,0.924413859844208,0.0867096334695816,1.34168088436127,1.11806736025273,0.523598790168762,-0.290582180023193,69781.8984375,52336.42578125,0,0.449244314647513,299.999992370606,223.600102742513,123.600105285645,423.60009765625,123.600105285645,-9.34233387424582e-13,2.32790338602887,-3.3837123568324503,0.0232790338602887,0.00527905102495998,0.00527905102495998,1,423.60009765625,123.600105299718,123.600105271571,1.2000000465606955,4.444444444444445,1.0651183892634157
65,301.955291748047,0.924491345882416,0.0864090546965599,1.3586950302124,1.13224577903748,0.523598790168762,-0.307716712644812,69343.609375,52007.703125,0,0.44930473973724,300.0,220.800109863281,120.800109863281,420.800109863282,120.800109863281,-1.05482903501113e-12,2.3265613156135,-3.3796840175173197,0.023265613156135,0.00526561985358668,0.00526561985358668,1,420.800109863281,120.80011203952,120.800107687042,1.2000000842285532,4.444444444444445,1.065585989710429
66,301.955291748047,0.924569249153138,0.0861041396856308,1.37614607810974,1.14678835868835,0.523598790168762,-0.325289070606232,68902.5234375,51676.89453125,0,0.449365459712799,300.000007629395,218.00011698405,118.000114440918,418.000122070313,118.000114440918,-8.95956368603306e-13,2.32521173030401,-3.37563601914675,0.0232521173030401,0.00525212396764737,0.00525212396764737,1,418.000122070313,118.000115131177,118.000113750659,1.2000000415802268,4.444444444444445,1.0660602640948738
67,301.955291748047,0.924647748470306,0.0857947915792466,1.39405131340027,1.16170942783356,0.523598790168762,-0.343316346406937,68458.6015625,51343.953125,0,0.449426654996546,299.999984741211,215.200113932292,115.200119018555,415.200103759766,115.200119018555,-8.83093038430034e-13,2.32385175912165,-3.3715563335636203,0.0232385175912165,0.00523852932904432,0.00523852932904432,1,415.200103759766,115.200119038458,115.200118998652,1.1999999999999984,4.444444444444445,1.0665414353211706
68,301.955291748047,0.924726724624634,0.0854808688163757,1.41242861747742,1.17702382708683,0.523598790168762,-0.361816495656967,68011.78125,51008.8359375,0,0.44948819451872,300.0,212.400115966797,112.400115966797,412.400115966797,112.400115966797,-8.67633165502886e-13,2.32248390465895,-3.367453698752,0.0232248390465895,0.00522485470583466,0.00522485470583466,1,412.400115966797,112.400117845656,112.400114087938,1.200000021217263,4.444444444444445,1.0670297784851803
69,301.955291748047,0.924806237220765,0.0851622670888901,1.43129682540894,1.19274735450745,0.523598790168762,-0.380808472633362,67562.0078125,50671.50390625,0,0.449550114834306,300.000007629395,209.600123087565,109.600120544434,409.600128173828,109.600120544434,-9.74950931513928e-13,2.3211090565598997,-3.36332567771294,0.023211090565599,0.00521108531611082,0.00521108531611082,1,409.600128173828,109.600121254596,109.600119834271,1.2,4.444444444444445,1.067525362306171
70,301.734988786866,0.924889147281647,0.0848585367202759,1.44663953781128,1.20553290843964,0.523598790168762,-0.396246038204626,67128.03125,50346.01953125,1,0.449614741849653,299.332962035781,206.916066487865,107.138412475937,406.471374511719,107.138412475937,4.29515947206596e-09,2.32005304118913,-3.35901721002312,0.0232005304118913,0.00519482355322416,0.00519482355322416,1,406.471374511719,107.138412665935,107.13841228594,1.2000000395540524,4.444444444444445,1.067997866971495
71,300.947204589844,0.92498254776001,0.0845849215984344,1.45671153068542,1.21392631530762,0.523598790168762,-0.406341377538514,66718.671875,50039.0,1,0.449687520329571,297.75203704834,204.400131225586,105.149452209473,402.901489257813,105.149452209473,7.57867889213794e-08,2.32010894706409,-3.35416531136193,0.0232010894706409,0.00517028230405678,0.00517028230405678,1,402.901489257813,105.149452209473,105.149452209473,1.1999999607194245,4.444444444444445,1.0684234203177507
72,299.491418265367,0.925002217292786,0.0846906825900078,1.44887387752533,1.20739495754242,0.523598790168762,-0.39830801089059,66814.46875,50110.8515625,1,0.449702869949782,297.001106262207,204.987543741862,105.987174987793,402.98828125,105.987174987793,1.38101144032903e-07,2.3239930090872702,-3.35314200334791,0.0232399300908727,0.00514574629797962,0.00514574629797962,1,402.98828125,105.987175875683,105.987174099903,1.1999999407604167,4.444444444444445,1.0682588854573092
73,297.365966796875,0.92494946718216,0.0851585119962693,1.42372345924377,1.18643617630005,0.523598790168762,-0.37274316766185,67396.671875,50547.50390625,1,0.449661760047999,296.953887939453,208.575541178386,109.590911865234,406.544799804688,109.590911865234,1.63544063699486e-07,2.33164122036628,-3.3558826634667605,0.0233164122036628,0.00512120914147555,0.00512120914147555,1,406.544799804688,109.590912739053,109.590910991416,1.200000040190708,4.444444444444445,1.067531239315388
74,294.623939932037,0.924834728240967,0.0859127119183541,1.38434994220734,1.15362501144409,0.523598790168762,-0.332758873701096,68379.8359375,51284.87890625,1,0.449572359799451,297.227165222168,214.705215454102,115.629493713379,412.856658935547,115.629493713379,1.66905025039396e-07,2.34250895120845,-3.36184268003658,0.0234250895120845,0.00509666972605878,0.00509666972605878,1,412.856658935547,115.629493713379,115.629493713379,1.1999999379992916,4.444444444444445,1.0663579485867674
75,291.293609619141,0.924665868282318,0.086883269250393,1.333460688591,1.11121726036072,0.523598790168762,-0.281076401472092,69690.796875,52268.0939290535,1,0.44944073086312,297.383919016763,223.016636996637,123.888664245606,421.272583007813,123.888663736494,1.59205773989997e-07,2.35619048702272,-3.37061794245865,0.0235619048702272,0.00507214366963849,0.00507214366963849,1,421.272583007813,123.888666379108,123.888661602991,1.1999999785443722,4.444444444444445,1.0648482287935657
76,287.314552084682,0.92444005578412,0.0880444082610133,1.27153101401559,1.05960918298094,0.523598765392561,-0.218153616361759,71320.5317568014,53490.398817601,1,0.449264752572744,296.990488534841,233.569205360491,134.572375875113,431.562864383718,134.572375822641,1.35686775593067e-07,2.37283050753117,-3.38234982848375,0.0237283050753117,0.0050475966526254,0.0050475966526254,1,431.562864383718,134.572377679895,134.57237401786,1.199999994751331,4.444444444444445,1.0630420269443495
